x,y,z,time
3.06072,-0.47087997,2.08953,1.43032E+12
-4.2575397,-2.07972,0.86328,1.43032E+12
1.0692899,-6.9847198,4.84614,1.43032E+12
1.7167499,-4.9148097,1.32435,1.43032E+12
-2.4524999,-8.6328,-0.82404,1.43032E+12
1.9129499,-10.3986,0.66708,1.43032E+12
2.1385798,-12.311549,3.46293,1.43032E+12
0.10791,-4.53222,-1.08891,1.43032E+12
4.66956,-13.733999,5.34645,1.43032E+12
-1.11834,-10.05525,0.16677,1.43032E+12
-4.2575397,-7.4850297,7.5242696,1.43032E+12
2.8743298,-12.50775,0.24524999,1.43032E+12
-1.00062,-7.7499,5.34645,1.43032E+12
1.7167499,-15.990299,4.34583,1.43032E+12
4.5910797,-7.71066,6.7198496,1.43032E+12
3.3353999,-1.19682,2.5505998,1.43032E+12
4.24773,-8.093249,3.1980598,1.43032E+12
3.56103,-9.4764595,8.1423,1.43032E+12
5.5917,-9.4764595,4.9246197,1.43032E+12
-2.06991,-11.624849,1.5892199,1.43032E+12
-2.34459,-12.50775,6.45498,1.43032E+12
0.6867,-9.74133,2.73699,1.43032E+12
-0.76518,-12.8511,6.26859,1.43032E+12
1.7559899,-11.74257,7.56351,1.43032E+12
4.5910797,-8.71128,1.78542,1.43032E+12
-1.00062,-12.733379,1.97181,1.43032E+12
-2.14839,-11.163779,5.91543,1.43032E+12
-6.24897,-9.515699,1.5107399,1.43032E+12
-1.2654899,-7.86762,6.7198496,1.43032E+12
5.93505,-12.50775,7.10244,1.43032E+12
3.71799,-6.64137,3.0411,1.43032E+12
3.40407,-3.61008,2.16801,1.43032E+12
1.60884,-12.19383,2.08953,1.43032E+12
0.46107,-10.28088,2.19744,1.43032E+12
2.9429998,-15.18588,1.16739,1.43032E+12
1.1477699,-1.81485,3.5021698,1.43032E+12
4.32621,-5.7192297,-0.67688996,1.43032E+12
-3.4138799,-7.71066,2.8547099,1.43032E+12
1.5696,-2.23668,3.4236898,1.43032E+12
-1.2262499,-1.4322599,-3.15882,1.43032E+12
-3.57084,2.32497,-8.41698,1.43032E+12
0.30411,2.82528,-2.9331899,1.43032E+12
5.3954997,1.52055,6.61194,1.43032E+12
6.09201,-0.31392,8.56413,1.43032E+12
1.53036,-5.95467,1.24587,1.43032E+12
-0.27468,-11.585609,-12.439079,1.43032E+12
1.0692899,-18.59976,-8.64261,1.43032E+12
15.44094,-19.62981,17.72667,1.43032E+12
-2.91357,-19.62981,17.60895,1.43032E+12
-6.0233397,-19.1295,-14.99949,1.43032E+12
-10.19259,-7.56351,-19.60038,1.43032E+12
-8.35812,-1.54017,-8.94672,1.43032E+12
-2.3838298,0.17658,-0.21582,1.43032E+12
-1.3047299,5.81733,1.4714999,1.43032E+12
-0.73574996,4.65975,2.43288,1.43032E+12
-2.9528098,3.4334998,2.9331899,1.43032E+12
-2.57022,-1.3145399,3.4236898,1.43032E+12
-1.15758,-13.881149,8.02458,1.43032E+12
-1.11834,-18.52128,9.14292,1.43032E+12
-0.23543999,-19.62981,9.25083,1.43032E+12
0.64746,-19.62981,9.75114,1.43032E+12
2.98224,-14.96025,4.19868,1.43032E+12
4.36545,-12.233069,4.50279,1.43032E+12
5.7486596,-9.39798,5.84676,1.43032E+12
8.50527,-6.6806097,4.88538,1.43032E+12
12.40965,-3.08034,-2.39364,1.43032E+12
9.996389,-2.19744,-1.5892199,1.43032E+12
5.97429,-2.73699,0.058859996,1.43032E+12
-0.03924,-3.54141,-1.48131,1.43032E+12
-11.919149,-2.88414,-0.90252,1.43032E+12
-14.18526,-3.68856,-0.17658,1.43032E+12
-15.676379,-4.9148097,4.34583,1.43032E+12
-9.92772,-8.97615,4.64994,1.43032E+12
0.30411,-13.694759,4.08096,1.43032E+12
1.2654899,-13.49856,0.20601,1.43032E+12
4.40469,-13.07673,-1.82466,1.43032E+12
4.9049997,-12.35079,-0.32373,1.43032E+12
3.1784399,-10.09449,0.48068997,1.43032E+12
3.7572298,-7.7891397,0.74556,1.43032E+12
4.1005797,-5.03253,1.5499799,1.43032E+12
3.0214798,-2.42307,2.1287699,1.43032E+12
1.60884,-0.24524999,3.3550198,1.43032E+12
0.52974,0.33354,3.2765398,1.43032E+12
0.30411,0.06867,3.5021698,1.43032E+12
0.30411,-0.5886,4.46355,1.43032E+12
0.8829,-2.6192698,5.0031,1.43032E+12
1.2262499,-4.07115,5.26797,1.43032E+12
0.72594,-5.7192297,5.34645,1.43032E+12
-0.11771999,-7.3673096,5.0717697,1.43032E+12
-0.76518,-13.45932,4.68918,1.43032E+12
-0.42183,-16.56909,5.4249296,1.43032E+12
0.49049997,-19.24722,6.2293496,1.43032E+12
0.49049997,-19.24722,6.65118,1.43032E+12
1.45188,-11.85048,5.4249296,1.43032E+12
0.95157,-7.71066,0.20601,1.43032E+12
2.1385798,-4.83633,-4.46355,1.43032E+12
7.27902,-3.0411,-4.2771597,1.43032E+12
11.34036,-5.33664,11.32074,1.43032E+12
7.88724,-9.67266,13.42989,1.43032E+12
4.0221,-16.02954,14.734619,1.43032E+12
0.38259,-19.62981,5.7290397,1.43032E+12
-5.28759,-19.62981,19.48266,1.43032E+12
-8.4366,-19.62981,10.09449,1.43032E+12
-6.2097297,-14.72481,-6.65118,1.43032E+12
-4.67937,-6.8669996,-14.508989,1.43032E+12
-2.6487,1.5990299,-8.41698,1.43032E+12
-2.26611,3.4334998,-0.82404,1.43032E+12
-0.03924,-0.08829,4.00248,1.43032E+12
1.0692899,-5.33664,5.4936,1.43032E+12
0.84366,-9.4764595,5.84676,1.43032E+12
-0.53955,-15.342839,7.9853396,1.43032E+12
-1.50093,-16.147259,7.87743,1.43032E+12
-1.60884,-15.56847,7.07301,1.43032E+12
-0.8829,-14.49918,5.11101,1.43032E+12
0.91233,-12.99825,9.63342,1.43032E+12
3.8258998,-12.81186,12.89034,1.43032E+12
7.70085,-11.54637,11.016629,1.43032E+12
10.57518,-9.85905,6.26859,1.43032E+12
8.77014,-5.8761897,2.6977499,1.43032E+12
7.62237,-5.03253,0.24524999,1.43032E+12
5.7486596,-3.9926698,0.51993,1.43032E+12
4.06134,-3.61008,1.7461799,1.43032E+12
-1.72656,-2.5407898,-0.90252,1.43032E+12
-6.0233397,-1.89333,-1.8639,1.43032E+12
-10.771379,-2.23668,-1.40283,1.43032E+12
-11.919149,-3.88476,-0.44145,1.43032E+12
-9.702089,-6.3764997,2.5505998,1.43032E+12
-0.03924,-11.04606,6.0331497,1.43032E+12
0.6867,-11.32074,6.0723896,1.43032E+12
0.42183,-11.54637,3.15882,1.43032E+12
5.16987,-13.920389,2.9331899,1.43032E+12
5.3954997,-15.64695,3.39426,1.43032E+12
4.0221,-13.35141,2.97243,1.43032E+12
2.79585,-9.25083,2.19744,1.43032E+12
5.28759,-3.88476,0.94175994,1.43032E+12
6.5138397,-1.85409,1.20663,1.43032E+12
6.13125,0.17658,1.08891,1.43032E+12
6.2784,1.1772,1.24587,1.43032E+12
5.7486596,1.5990299,1.7461799,1.43032E+12
2.83509,1.55979,2.89395,1.43032E+12
1.41264,1.1772,3.2765398,1.43032E+12
-0.1962,0.59841,4.68918,1.43032E+12
-0.61803,-1.04967,6.26859,1.43032E+12
-1.1870099,-3.80628,7.9460998,1.43032E+12
-1.34397,-5.18949,6.26859,1.43032E+12
-1.15758,-7.1809196,4.96386,1.43032E+12
-0.96137995,-9.976769,4.50279,1.43032E+12
-0.57879,-17.334269,6.75909,1.43032E+12
-1.34397,-19.62981,6.79833,1.43032E+12
-3.4923599,-19.62981,9.06444,1.43032E+12
-6.78852,-17.41275,10.78119,1.43032E+12
-4.83633,-7.90686,0.24524999,1.43032E+12
-1.84428,-4.22811,0.82404,1.43032E+12
3.94362,-4.14963,6.65118,1.43032E+12
10.23183,-9.554939,4.8069,1.43032E+12
10.07487,-19.62981,18.41337,1.43032E+12
6.01353,-19.62981,17.79534,1.43032E+12
-3.07053,-19.62981,7.5242696,1.43032E+12
-6.3666897,-19.24722,-2.51136,1.43032E+12
-6.09201,-12.96882,-16.922249,1.43032E+12
-6.40593,-0.51012,-2.2072499,1.43032E+12
-3.07053,2.66832,4.15944,1.43032E+12
1.53036,-0.62784,4.72842,1.43032E+12
3.0214798,-5.45436,5.46417,1.43032E+12
-1.72656,-12.233069,5.80752,1.43032E+12
-3.1882498,-15.42132,7.72047,1.43032E+12
-2.79585,-17.7561,10.4378395,1.43032E+12
-1.00062,-18.70767,12.24288,1.43032E+12
-0.03924,-17.295029,12.125159,1.43032E+12
3.29616,-11.70333,5.95467,1.43032E+12
6.77871,-9.67266,5.65056,1.43032E+12
8.77014,-7.86762,6.7198496,1.43032E+12
8.42679,-5.5720797,2.16801,1.43032E+12
7.3182597,-1.2752999,-2.16801,1.43032E+12
4.24773,1.1772,-2.8547099,1.43032E+12
0.56898,3.0901499,-3.3550198,1.43032E+12
-5.8663797,4.62051,-4.1201997,1.43032E+12
-8.89767,3.20787,-2.2072499,1.43032E+12
-9.77076,-0.28449,0.36297,1.43032E+12
-8.9271,-4.18887,4.4243097,1.43032E+12
-5.2189198,-7.9853396,6.3764997,1.43032E+12
2.4524999,-12.125159,5.26797,1.43032E+12
2.3740199,-11.0852995,3.46293,1.43032E+12
4.56165,-10.74195,2.5505998,1.43032E+12
6.77871,-12.00744,3.8455198,1.43032E+12
5.16987,-11.50713,3.2765398,1.43032E+12
4.20849,-9.702089,3.31578,1.43032E+12
3.06072,-7.28883,3.39426,1.43032E+12
4.06134,-5.15025,3.2765398,1.43032E+12
4.94424,-2.88414,4.72842,1.43032E+12
5.7094197,-2.8449,5.65056,1.43032E+12
5.32683,-2.73699,6.95529,1.43032E+12
4.36545,-3.11958,8.220779,1.43032E+12
0.6867,-4.64994,8.94672,1.43032E+12
-1.46169,-5.37588,8.6818495,1.43032E+12
-2.72718,-6.14106,7.7989497,1.43032E+12
-2.76642,-7.22016,6.79833,1.43032E+12
-1.68732,-10.624229,4.00248,1.43032E+12
-1.80504,-12.125159,2.9331899,1.43032E+12
-1.38321,-13.881149,2.43288,1.43032E+12
-2.18763,-14.49918,2.27592,1.43032E+12
-5.5622697,-11.811239,0.86328,1.43032E+12
-5.44455,-8.97615,-2.8547099,1.43032E+12
-2.34459,-5.61132,-4.35564,1.43032E+12
3.29616,-3.08034,4.46355,1.43032E+12
11.22264,-5.4151196,-0.82404,1.43032E+12
9.849239,-7.86762,-1.5107399,1.43032E+12
8.50527,-12.42927,-0.86328,1.43032E+12
8.62299,-18.52128,10.17297,1.43032E+12
13.91058,-19.62981,19.100069,1.43032E+12
-2.68794,-19.62981,3.4236898,1.43032E+12
-9.96696,-17.481419,-17.069399,1.43032E+12
-12.959009,-7.0239596,-16.11783,1.43032E+12
-0.96137995,2.7860398,3.96324,1.43032E+12
1.9914299,4.85595,7.9460998,1.43032E+12
2.56041,3.47274,6.9945297,1.43032E+12
-2.2268698,0.75536996,3.1980598,1.43032E+12
-5.02272,-7.9853396,2.0502899,1.43032E+12
-3.5316,-12.50775,5.4936,1.43032E+12
-0.84366,-16.22574,8.260019,1.43032E+12
1.7952299,-18.78615,10.78119,1.43032E+12
1.2262499,-17.05959,9.79038,1.43032E+12
1.49112,-15.14664,8.75052,1.43032E+12
1.68732,-12.546989,8.78976,1.43032E+12
3.44331,-9.74133,7.4556,1.43032E+12
7.74009,-5.61132,3.88476,1.43032E+12
8.80938,-4.53222,3.54141,1.43032E+12
8.0442,-3.22749,-0.67688996,1.43032E+12
7.1612997,-2.1582,-2.08953,1.43032E+12
2.63889,-1.4322599,0.82404,1.43032E+12
-0.34335,-0.97119,-0.7848,1.43032E+12
-6.44517,-0.81422997,-2.97243,1.43032E+12
-14.028299,-1.85409,-2.39364,1.43032E+12
-12.959009,-5.83695,1.01043,1.43032E+12
2.2563,-13.233689,8.29926,1.43032E+12
5.01291,-12.96882,7.72047,1.43032E+12
3.0999599,-12.311549,4.46355,1.43032E+12
0.42183,-15.264359,4.08096,1.43032E+12
-2.10915,-13.57704,2.27592,1.43032E+12
0.6867,-11.124539,1.28511,1.43032E+12
3.0999599,-7.28883,2.1287699,1.43032E+12
3.36483,-4.07115,2.6977499,1.43032E+12
3.6787498,-1.65789,3.46293,1.43032E+12
5.20911,-1.89333,3.0116699,1.43032E+12
5.81733,-1.73637,2.6192698,1.43032E+12
5.01291,-1.65789,1.7461799,1.43032E+12
1.7167499,-1.81485,2.31516,1.43032E+12
0.03924,-2.42307,3.11958,1.43032E+12
-0.50031,-3.3452098,4.00248,1.43032E+12
-1.03986,-4.4537396,4.62051,1.43032E+12
-2.34459,-6.56289,3.39426,1.43032E+12
-2.8743298,-7.86762,4.04172,1.43032E+12
-3.1882498,-9.13311,4.19868,1.43032E+12
-3.0312898,-10.016009,4.00248,1.43032E+12
-2.83509,-9.702089,2.16801,1.43032E+12
-2.76642,-8.093249,1.01043,1.43032E+12
0.76518,-7.40655,1.6284599,1.43032E+12
6.7002296,-6.5236497,5.65056,1.43032E+12
11.8799095,-4.49298,16.3827,1.43032E+12
12.22326,-7.7891397,4.46355,1.43032E+12
13.29255,-14.03811,0.66708,1.43032E+12
8.387549,-19.404179,4.62051,1.43032E+12
4.98348,-19.62981,8.220779,1.43032E+12
-0.46107,-19.62981,18.87444,1.43032E+12
-2.79585,-19.62981,7.0337696,1.43032E+12
-4.6008897,-15.489989,-6.0331497,1.43032E+12
-4.52241,-7.8283796,-11.55618,1.43032E+12
-6.59232,-0.31392,-6.6904197,1.43032E+12
-7.9755297,1.09872,0.28449,1.43032E+12
-5.5622697,-0.54936,8.98596,1.43032E+12
0.18639,-5.37588,13.35141,1.43032E+12
5.32683,-11.163779,7.4556,1.43032E+12
3.9043798,-11.88972,5.8761897,1.43032E+12
2.79585,-12.272309,6.5334597,1.43032E+12
3.63951,-12.99825,7.3378797,1.43032E+12
7.6616096,-12.6549,5.30721,1.43032E+12
8.0442,-10.4378395,2.51136,1.43032E+12
6.73947,-8.17173,1.5892199,1.43032E+12
4.32621,-6.5236497,2.08953,1.43032E+12
3.44331,-5.8761897,2.27592,1.43032E+12
-2.8743298,-2.27592,-2.01105,1.43032E+12
-7.21035,-1.2752999,-2.89395,1.43032E+12
-9.54513,-1.5107399,-1.8639,1.43032E+12
-9.28026,-2.6977499,0.01962,1.43032E+12
0.03924,-4.9148097,3.54141,1.43032E+12
3.9828598,-5.4151196,5.15025,1.43032E+12
2.33478,-4.83633,4.84614,1.43032E+12
0.91233,-6.33726,2.81547,1.43032E+12
11.52675,-12.6549,2.08953,1.43032E+12
10.457459,-13.61628,2.08953,1.43032E+12
5.93505,-12.96882,3.08034,1.43032E+12
0.91233,-11.38941,3.2373,1.43032E+12
-0.96137995,-10.05525,2.9331899,1.43032E+12
3.5217898,-4.83633,4.04172,1.43032E+12
5.0913897,-3.46293,4.00248,1.43032E+12
5.85657,-3.15882,4.00248,1.43032E+12
5.5524597,-2.73699,3.77685,1.43032E+12
2.63889,-2.31516,4.23792,1.43032E+12
-0.53955,-2.73699,4.96386,1.43032E+12
-3.4923599,-4.03191,6.11163,1.43032E+12
-5.7486596,-5.53284,6.91605,1.43032E+12
-6.93567,-8.89767,5.3856897,1.43032E+12
-6.09201,-11.24226,3.6591299,1.43032E+12
-4.9049997,-12.61566,1.3930199,1.43032E+12
-1.64808,-13.61628,2.73699,1.43032E+12
2.2563,-12.546989,1.20663,1.43032E+12
4.9049997,-10.516319,-0.82404,1.43032E+12
4.98348,-7.3280697,-2.47212,1.43032E+12
6.5530796,-5.2189198,-2.0502899,1.43032E+12
6.5530796,-5.2189198,-2.0502899,1.43032E+12
12.9492,-1.85409,19.48266,1.43032E+12
10.61442,-4.1103897,6.33726,1.43032E+12
11.80143,-10.477079,-0.51993,1.43032E+12
10.035629,-18.94311,8.6818495,1.43032E+12
-4.98348,-19.62981,17.72667,1.43032E+12
-18.16812,-19.62981,19.257029,1.43032E+12
-9.849239,-19.48266,2.0502899,1.43032E+12
-2.9528098,-11.163779,-12.546989,1.43032E+12
-1.9914299,1.8639,-11.252069,1.43032E+12
-3.5316,4.4341197,-4.35564,1.43032E+12
-4.7578497,5.8859997,3.7376099,1.43032E+12
-4.52241,2.9429998,7.9460998,1.43032E+12
-1.7658,-9.67266,6.6904197,1.43032E+12
-1.7658,-14.45994,6.29802,1.43032E+12
-3.1097698,-17.05959,6.5334597,1.43032E+12
-3.4138799,-18.56052,7.41636,1.43032E+12
0.80442,-18.02097,9.7119,1.43032E+12
2.3740199,-15.911819,10.3986,1.43032E+12
4.40469,-13.11597,8.98596,1.43032E+12
7.3182597,-10.016009,5.30721,1.43032E+12
9.809999,-6.8375697,3.77685,1.43032E+12
12.605849,-2.19744,3.77685,1.43032E+12
10.37898,-2.00124,3.77685,1.43032E+12
6.3961196,-2.6192698,2.01105,1.43032E+12
2.41326,-3.00186,-0.44145,1.43032E+12
-6.59232,-3.11958,-2.8547099,1.43032E+12
-9.662849,-3.7670398,-1.5892199,1.43032E+12
-12.03687,-4.53222,-1.08891,1.43032E+12
-11.11473,-4.53222,-1.5892199,1.43032E+12
2.8743298,-8.02458,2.73699,1.43032E+12
1.8737099,-8.8289995,2.47212,1.43032E+12
-0.42183,-10.35936,1.81485,1.43032E+12
0,-12.772619,4.1201997,1.43032E+12
2.49174,-15.60771,5.53284,1.43032E+12
7.27902,-17.05959,6.45498,1.43032E+12
7.08282,-14.99949,5.65056,1.43032E+12
4.1005797,-11.35017,4.62051,1.43032E+12
2.49174,-8.25021,3.5021698,1.43032E+12
3.36483,-4.53222,1.04967,1.43032E+12
4.86576,-2.92338,1.3930199,1.43032E+12
7.3574996,-1.54017,1.78542,1.43032E+12
9.00558,-0.54936,1.3930199,1.43032E+12
