x,y,z,time
-3.71799,-6.92586,0.41202,1.43032E+12
-2.72718,-7.08282,0.59841,1.43032E+12
-2.10915,-7.4654098,0.71612996,1.43032E+12
-2.6094599,-6.92586,-0.70632,1.43032E+12
-3.1097698,-7.12206,-1.3145399,1.43032E+12
-3.87495,-7.54389,-1.4714999,1.43032E+12
-4.06134,-8.11287,-0.89271,1.43032E+12
-4.48317,-8.69166,-0.12753,1.43032E+12
-4.67937,-8.887859,1.1772,1.43032E+12
-4.86576,-8.49546,2.56041,1.43032E+12
-5.2189198,-7.8087597,3.85533,1.43032E+12
-6.8669996,-6.2784,3.39426,1.43032E+12
-8.81919,-6.5432696,0.13734,1.43032E+12
-10.349549,-7.38693,-2.31516,1.43032E+12
-9.50589,-8.23059,-2.65851,1.43032E+12
-5.2189198,-10.11411,1.21644,1.43032E+12
-5.44455,-10.035629,2.2072499,1.43032E+12
-6.6707997,-9.33912,1.5990299,1.43032E+12
-7.5537,-9.27045,0.87308997,1.43032E+12
-5.2483497,-9.83943,2.0600998,1.43032E+12
-3.45312,-10.643849,3.6297,1.43032E+12
-3.3353999,-11.06568,4.16925,1.43032E+12
-4.9049997,-11.44827,2.9429998,1.43032E+12
-7.5144596,-11.76219,0.10791,1.43032E+12
-7.6321797,-11.36979,-1.04967,1.43032E+12
-6.78852,-11.72295,-0.12753,1.43032E+12
-5.28759,-13.05711,1.05948,1.43032E+12
-1.9619999,-16.35327,4.47336,1.43032E+12
0.22563,-17.35389,6.42555,1.43032E+12
2.1385798,-18.04059,7.0435796,1.43032E+12
2.8743298,-18.19755,5.50341,1.43032E+12
2.5309799,-18.923489,-0.5886,1.43032E+12
1.5696,-19.04121,-3.64932,1.43032E+12
0.30411,-18.76653,-3.7670398,1.43032E+12
-1.1870099,-18.23679,-2.31516,1.43032E+12
-2.41326,-17.15769,-0.85346997,1.43032E+12
-3.79647,-14.401079,2.66832,1.43032E+12
-4.64013,-13.33179,2.58984,1.43032E+12
-5.5622697,-12.63528,1.6775099,1.43032E+12
-5.7879,-12.40965,0.71612996,1.43032E+12
-4.52241,-11.605229,-1.61865,1.43032E+12
-3.5316,-10.6046095,-1.3537799,1.43032E+12
-2.76642,-8.95653,-1.85409,1.43032E+12
-2.06991,-7.9657197,-1.61865,1.43032E+12
-3.4138799,-5.5524597,-0.3924,1.43032E+12
-3.87495,-4.55184,-0.12753,1.43032E+12
-3.1882498,-4.20849,1.44207,1.43032E+12
-3.1097698,-4.47336,2.66832,1.43032E+12
-3.14901,-4.2869697,1.33416,1.43032E+12
-3.1882498,-2.98224,-3.0411,1.43032E+12
-2.3838298,-2.63889,-2.76642,1.43032E+12
-1.5696,-2.2563,-2.50155,1.43032E+12
-0.34335,-1.9129499,-2.00124,1.43032E+12
1.2262499,-2.09934,-1.77561,1.43032E+12
1.9129499,-2.33478,-1.65789,1.43032E+12
2.2563,-2.33478,-0.81422997,1.43032E+12
2.06991,-2.44269,-0.31392,1.43032E+12
1.60884,-2.75661,0.13734,1.43032E+12
0.46107,-2.48193,0.83384997,1.43032E+12
-0.61803,-2.59965,1.82466,1.43032E+12
-1.00062,-2.59965,2.56041,1.43032E+12
-1.2262499,-3.44331,4.97367,1.43032E+12
-0.96137995,-4.1300097,6.88662,1.43032E+12
-0.65726995,-5.35626,9.221399,1.43032E+12
-0.38259,-6.92586,10.9872,1.43032E+12
-1.34397,-10.87929,12.59604,1.43032E+12
-1.8835199,-13.37103,12.59604,1.43032E+12
-2.6094599,-15.970679,10.683089,1.43032E+12
-4.13982,-18.72729,7.42617,1.43032E+12
-3.87495,-19.64943,6.92586,1.43032E+12
-1.72656,-19.50228,8.0343895,1.43032E+12
-1.15758,-16.20612,8.29926,1.43032E+12
-0.53955,-12.2134495,7.3084497,1.43032E+12
0.60822,-9.23121,4.7382298,1.43032E+12
0.95157,-6.12144,2.2072499,1.43032E+12
0.95157,-6.12144,2.2072499,1.43032E+12
3.7572298,-9.65304,7.3476896,1.43032E+12
4.24773,-9.996389,6.7689,1.43032E+12
0.10791,-11.30112,4.47336,1.43032E+12
-1.0791,-13.05711,3.20787,1.43032E+12
-1.42245,-15.16626,1.6382699,1.43032E+12
-1.5696,-17.19693,0.87308997,1.43032E+12
-1.46169,-19.11969,2.02086,1.43032E+12
-2.6094599,-18.00135,4.2771597,1.43032E+12
-1.8835199,-13.05711,-0.31392,1.43032E+12
0.46107,-7.4654098,-5.11101,1.43032E+12
3.78666,-2.82528,-10.202399,1.43032E+12
7.0141497,-0.30411,-7.6419897,1.43032E+12
6.43536,-2.44269,1.52055,1.43032E+12
3.6002698,-5.66037,7.4654098,1.43032E+12
-1.2654899,-8.15211,4.47336,1.43032E+12
-4.83633,-10.182779,-2.92338,1.43032E+12
-8.39736,-13.97925,-14.195069,1.43032E+12
-10.46727,-14.401079,-11.24226,1.43032E+12
-13.066919,-13.55742,-7.6419897,1.43032E+12
-13.420079,-11.605229,-0.54936,1.43032E+12
-10.27107,-11.02644,2.24649,1.43032E+12
-7.28883,-10.182779,4.3164,1.43032E+12
-4.0221,-9.57456,4.39488,1.43032E+12
0.6867,-7.76952,0.75536996,1.43032E+12
2.41326,-7.0435796,-0.51012,1.43032E+12
3.29616,-6.2784,-0.47087997,1.43032E+12
3.06072,-6.43536,1.8639,1.43032E+12
2.2170599,-8.15211,5.12082,1.43032E+12
0.56898,-8.887859,3.32559,1.43032E+12
-1.7658,-9.15273,1.05948,1.43032E+12
-4.13982,-8.80938,-0.62784,1.43032E+12
-6.74928,-7.58313,-1.85409,1.43032E+12
